name,latitude_deg,longitude_deg,icao_code
Hang Nadim International Airport,1.12103,104.119003,WIDD
Raja Haji Fisabilillah International Airport,0.92397,104.53341,WIDN
Halim Perdanakusuma International Airport,-6.266989,106.890318,WIHH
Soekarno-Hatta International Airport,-6.12557,106.655998,WIII
Radin Inten II International Airport,-5.246803,105.182531,WILL
Binaka Airport,1.166275,97.705196,WIMB
Aek Godang Airport,1.4001,99.430496,WIME
Soewondo Air Force Base,3.558425,98.672275,WIMK
Kualanamu International Airport,3.637847,98.870566,WIMM
Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,WIMS
Alas Leuser Airport,3.391456,97.863726,
Nanga Pinoh Airport,-0.34864,111.746155,WIOG
Rahadi Osman Airport,-1.817165,109.963469,WIOK
Ranai Airport,3.90871,108.388,
Supadio International Airport,-0.152258,109.404493,WIOO
Pangsuma Airport,0.834579,112.940217,WIOP
Tebelian Airport,-0.045214,111.458049,WIOS
Depati Amir Airport,-2.1622,106.139,WIKK
Fatmawati Soekarno Airport,-3.8637,102.338997,WIGG
Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,WIPP
Pendopo Airport,-3.286070108,103.8799973,WIPQ
Minangkabau International Airport,-0.785964,100.280384,WIEE
Cut Nyak Dhien Airport,4.040998,96.253312,WITC
Rembele Airport,4.72113,96.851943,WITK
Lhok Sukon Airport,5.06951,97.259201,WITL
Sultan Iskandar Muda International Airport,5.525087,95.41997,WITT
Kluang Airport,2.041389942,103.3069992,
Tioman Airport,2.81818,104.160004,WMBT
Sultan Abdul Halim Airport,6.189670086,100.3980026,WMKA
RMAF Butterworth Air Base,5.46592,100.390999,WMKB
Sultan Ismail Petra Airport,6.16685009,102.2929993,WMKC
Kuantan Airport,3.77538991,103.2089996,WMKD
Kerteh Airport,4.53722,103.427002,WMKE
Sultan Azlan Shah Airport,4.56733,101.091643,WMKI
Senai International Airport,1.64131,103.669998,WMKJ
Kuala Lumpur International Airport,2.74558,101.709999,WMKK
Langkawi International Airport,6.32973,99.728699,WMKL
Malacca International Airport,2.265613,102.252778,WMKM
Sultan Mahmud Airport,5.382639885,103.1029968,WMKN
Penang International Airport,5.296303,100.276185,WMKP
Sultan Abdul Aziz Shah International Airport,3.13058,101.549004,WMSA
"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",-9.301856,125.286302,WPDB
Presidente Nicolau Lobato International Airport,-8.546562,125.524507,WPDL
Baucau Airport,-8.486479,126.399981,WPEC
Oecusse Route of the Sandalwood International Airport,-9.198419,124.337873,WPOC
Changi Air Base (East),1.344140053,104.0090027,
Sembawang Air Base,1.42526,103.813004,
Paya Lebar Air Base,1.36042,103.910004,WSAP
Tengah Air Base,1.387561,103.708291,WSAT
Seletar Airport,1.41555,103.86673,WSSL
Singapore Changi Airport,1.35019,103.994003,WSSS
Khankala Air Base,43.2981,45.7841,
Lebyazhye Air Base,50.201698,45.208302,
Albany Airport,-34.943333,117.808889,YABA
RAAF Base Amberley,-27.635381,152.711223,YAMB
Ararat Airport,-37.309978,142.988688,YARA
Armidale Airport,-30.52809906,151.6170044,YARM
Ayers Rock Connellan Airport,-25.185913,130.97703,YAYE
Barcaldine Airport,-23.566268,145.302086,YBAR
Alice Springs Airport,-23.806588,133.903427,YBAS
Brisbane International Airport,-27.38419914,153.1170044,YBBN
Gold Coast Airport,-28.165962,153.506641,YBCG
Blackall Airport,-24.431678,145.429716,YBCK
Cairns International Airport,-16.878921,145.74948,YBCS
Charleville Airport,-26.41329956,146.2619934,YBCV
Birdsville Airport,-25.89749908,139.3480072,YBDV
Broken Hill Airport,-32.00139999,141.4720001,YBHI
Hamilton Island Airport,-20.35810089,148.9519959,YBHM
Bedourie Airport,-24.3461,139.460007,YBIE
Bourke Airport,-30.03919983,145.9519958,YBKE
Benalla Airport,-36.551899,146.007004,YBLA
Mount Isa Airport,-20.66638,139.488468,YBMA
Mackay Airport,-21.170816,149.182588,YBMK
Ballina Byron Gateway Airport,-28.833236,153.561471,YBNA
Bairnsdale Airport,-37.887539,147.569379,YBNS
Oakey Army Aviation Centre,-27.409262,151.736727,YBOK
Boulia Airport,-22.91329956,139.8999939,YBOU
Proserpine Whitsunday Coast Airport,-20.494416,148.553583,YBPN
Rockhampton Airport,-23.380019,150.475359,YBRK
Broome International Airport,-17.949194,122.2283,YBRM
Balranald Airport,-34.624834,143.577114,YBRN
Brewarrina Airport,-29.975792,146.81438,YBRW
Sunshine Coast Airport,-26.593324,153.08319,YBSU
Bathurst Airport,-33.406817,149.651161,YBTH
Bathurst Island Airport,-11.764966,130.615774,YBTI
Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,YBTL
Blackwater Airport,-23.6031,148.807007,YBTR
Bundaberg Airport,-24.905039,152.322612,YBUD
Weipa Airport,-12.677493,141.922618,YBWP
Toowoomba Wellcamp Airport,-27.558332,151.793335,YBWW
Carnarvon Airport,-24.884337,113.666393,YCAR
Cobar Airport,-31.53829956,145.7940063,YCBA
Coonabarabran Airport,-31.3325,149.266998,YCBB
Coober Pedy Airport,-29.038312,134.722166,YCBP
Chinchilla Airport,-26.771947,150.617571,YCCA
Cloncurry Airport,-20.66860008,140.5039978,YCCY
Ceduna Airport,-32.13059998,133.7100067,YCDU
Cleve Airport,-33.709702,136.505005,YCEE
Coffs Harbour Airport,-30.320601,153.115997,YCFS
RAAF Base Curtin,-17.581389,123.828333,YCIN
Cooktown Airport,-15.443649,145.183221,YCKN
Clermont Airport,-22.7731,147.621002,YCMT
Cunnamulla Airport,-28.03000069,145.621994,YCMU
Coonamble Airport,-30.980946,148.377833,YCNM
Coen Airport,-13.761133,143.113311,YCOE
Cooma Snowy Mountains Airport,-36.300445,148.972408,YCOM
Corowa Airport,-35.994701,146.356995,YCOR
Corryong Airport,-36.18280029,147.8880005,YCRG
Cootamundra Airport,-34.624283,148.036641,YCTM
Cowra Airport,-33.846894,148.648007,YCWR
Dirranbandi Airport,-28.587912,148.217161,YDBI
Derby Airport,-17.37193,123.66221,YDBY
Deniliquin Airport,-35.55939865,144.9459991,YDLQ
Devonport Airport,-41.16970062,146.4299927,YDPO
Dysart Airport,-22.6222,148.363998,YDYS
Mokha International Airport,13.296941,43.231858,OYMK
Echuca Airport,-36.15719986,144.7619934,YECH
Elcho Island Airport,-12.01939964,135.5709991,YELD
Emerald Airport,-23.56749916,148.1790009,YEML
Esperance Airport,-33.684399,121.822998,YESP
Eliwana,-22.428395,116.887879,
Forbes Airport,-33.363602,147.934998,YFBS
Forrest Airport,-30.83662,128.112811,YFRT
Fitzroy Crossing Airport,-18.183596,125.559783,YFTZ
Gunnedah Airport,-30.957511,150.248981,YGDH
Geraldton Airport,-28.796101,114.707001,YGEL
Clarence Valley Regional Airport,-29.754795,153.031234,YGFN
Gladstone Airport,-23.869763,151.225439,YGLA
Goulburn Airport,-34.81029892,149.7259979,YGLB
Glen Innes Airport,-29.676029,151.691156,YGLI
Garden Point Airport,-11.399686,130.425568,YGPT
Groote Eylandt Airport,-13.972405,136.458553,YGTE
Griffith Airport,-34.25080109,146.0670013,YGTH
Hay Airport,-34.531399,144.830002,YHAY
Hervey Bay Airport,-25.320127,152.880662,YHBA
Horn Island Airport,-10.585636,142.29277,YHID
Halls Creek Airport,-18.2339,127.669998,YHLC
Hamilton Airport,-37.64889908,142.0650024,YHML
Mount Hotham Airport,-37.04750061,147.3339996,YHOT
Hopetoun Airport,-35.715302,142.360001,YHPN
Horsham Airport,-36.66970062,142.1730042,YHSM
Inverell Airport,-29.88829994,151.1439972,YIVL
Kerang Airport,-35.75139999,143.9389954,YKER
King Island Airport,-39.87749863,143.878006,YKII
Kempsey Airport,-31.07232,152.765313,YKMP
Kowanyama Airport,-15.485369,141.752572,YKOW
Kingaroy Airport,-26.581077,151.839927,YKRY
Kingscote Airport,-35.71390152,137.5209961,YKSC
Leigh Creek Airport,-30.598301,138.425995,YLEC
Leonora Airport,-28.87809944,121.3150024,YLEO
Lockhart River Airport,-12.7869,143.304993,YLHR
Lismore Airport,-28.830689,153.258419,YLIS
Lightning Ridge Airport,-29.452857,147.977146,YLRD
Longreach Airport,-23.4342,144.279999,YLRE
Leinster Airport,-27.84329987,120.7030029,YLST
Latrobe Valley Airport,-38.211004,146.470817,YLTV
Melbourne Avalon International Airport,-38.040269,144.467196,YMAV
Albury Airport,-36.066758,146.959148,YMAY
Mareeba Airport,-17.070277,145.424228,YMBA
Mudgee Airport,-32.564794,149.609452,YMDG
Meekatharra Airport,-26.61170006,118.5479965,YMEK
Melbourne Essendon Airport,-37.7281,144.901993,YMEN
Merimbula Airport,-36.90859985,149.901001,YMER
RAAF Base East Sale,-38.0989,147.149002,
Maningrida Airport,-12.05609989,134.2339935,YMGD
Hobart International Airport,-42.837032,147.513022,YMHB
Mildura Airport,-34.22919846,142.0859985,YMIA
Launceston Airport,-41.544935,147.210785,YMLT
Melbourne Moorabbin Airport,-37.977765,145.099799,YMMB
Melbourne Airport,-37.670732,144.837898,YMML
Mount Keith Airport,-27.28733,120.554937,YMNE
Mount Magnet Airport,-28.11610031,117.8420029,YMOG
Moree Airport,-29.49889946,149.8450012,YMOR
Moranbah Airport,-22.05780029,148.0769959,YMRB
Marree Airport,-29.6633,138.065002,YMRE
Moruya Airport,-35.89780045,150.1439972,YMRY
Mount Gambier Airport,-37.744382,140.780561,YMTG
Narrandera Airport,-34.70220184,146.5119934,YNAR
Narrabri Airport,-30.31920052,149.8269959,YNBR
Ngukurr Airport,-14.7228,134.746994,YNGU
Narromine Airport,-32.214699,148.225006,
Normanton Airport,-17.68409,141.069664,YNTN
Newman Airport,-23.4178009,119.8030014,YNWN
Orange Airport,-33.382014,149.131262,YORG
Adelaide International Airport,-34.947512,138.533393,YPAD
Port Augusta Airport,-32.50690079,137.7169952,YPAG
Paraburdoo Airport,-23.17110062,117.7450027,YPBO
Cocos (Keeling) Islands Airport,-12.192218,96.834103,YPCC
Darwin International Airport / RAAF Darwin,-12.41497,130.88185,YPDN
RAAF Base Pearce,-31.6678009,116.0149994,
RAAF Base Edinburgh,-34.705705,138.615564,
Gove Airport,-12.26939964,136.8179932,YPGV
Port Pirie Airport,-33.238899,137.994995,YPIR
Perth Jandakot Airport,-32.09749985,115.8809967,YPJT
Karratha Airport,-20.71220016,116.7730026,YPKA
Kalgoorlie Boulder Airport,-30.791543,121.464586,YPKG
Parkes Airport,-33.13140106,148.2389984,YPKS
Port Keats Airport,-14.249701,129.529538,
East Kimberley Regional (Kununurra) Airport,-15.7781,128.707993,YPKU
Port Lincoln Airport,-34.6053009,135.8800049,YPLC
Learmonth Airport,-22.235201,114.090024,YPLM
Port Macquarie Airport,-31.43580055,152.8630066,YPMQ
Portland Airport,-38.31809998,141.470993,YPOD
Port Hedland International Airport,-20.382787,118.629789,YPPD
Perth International Airport,-31.94029999,115.9670029,YPPH
Tindal Airport,-14.52110004,132.378006,YPTN
Christmas Island International Airport,-10.450387,105.6911,YPXM
Quilpie Airport,-26.609176,144.253746,YQLP
Renmark Airport,-34.1964,140.673996,YREN
Roma Airport,-26.54500008,148.7749939,YROM
Sydney Bankstown Airport,-33.923618,150.990792,YSBK
Canberra Airport,-35.3069,149.195007,YSCB
Camden Airport,-34.038338,150.686406,YSCN
Dubbo City Regional Airport,-32.21670151,148.5749969,YSDU
Shark Bay Airport,-25.897294,113.575802,YSHK
Shellharbour Airport,-34.5611,150.789001,
Shepparton Airport,-36.428341,145.391473,YSHT
Smithton Airport,-40.83499908,145.0839996,YSMI
Snake Bay Airport,-11.417674,130.648481,
Norfolk Island International Airport,-29.041759,167.939474,YSNF
Naval Air Station Nowra - HMAS Albatross,-34.9466,150.542451,YSNW
RAAF Base Richmond,-33.604652,150.783051,YSRI
Sydney Kingsford Smith International Airport,-33.946098,151.177002,YSSY
Tamworth Airport,-31.077898,150.845484,YSTW
Wagga Wagga Airport,-35.163484,147.46832,YSWG
Swan Hill Airport,-35.37580109,143.5330048,YSWH
Stawell Airport,-37.07170105,142.7409973,YSWL
[Duplicate] Western Sydney International Airport,-33.88806,150.71472,YSWS
Telfer Airport,-21.715,122.228996,YTEF
Temora Airport,-34.421398,147.511993,YTEM
Thargomindah Airport,-27.986368,143.812065,YTGM
Tibooburra Airport,-29.451099,142.057999,YTIB
Tumut Aerodrome,-35.26832,148.240526,YTMU
Thangool Airport,-24.494863,150.577967,YTNG
Tennant Creek Airport,-19.63439941,134.1829987,YTNK
Taree Airport,-31.888599,152.514008,YTRE
Windorah Airport,-25.410641,142.668428,YWDH
Wangaratta Airport,-36.417914,146.306896,YWGT
Whyalla Airport,-33.05889893,137.5140076,YWHA
Warracknabeal Airport,-36.32109833,142.4190063,YWKB
Walgett Airport,-30.032801,148.126007,YWLG
Newcastle Airport,-32.796114,151.835025,YWLM
Wiluna Airport,-26.62919998,120.2210007,YWLU
William Creek Aerodrome,-28.905854,136.3406,
Warren Airport,-31.733299,147.802994,
West Sale Airport,-38.090827,146.965335,YWSL
Winton Airport,-22.36359978,143.0859985,YWTN
West Wyalong Airport,-33.93719864,147.1909943,YWWL
Wynyard Airport,-40.997039,145.726,YWYY
Young Airport,-34.255576,148.247118,YYNG
Wujah Al Hajar Air Base,34.281226,35.680096,
Beijing Capital International Airport,40.077349,116.596702,ZBAA
Beijing Daxing International Airport,39.501289,116.413967,ZBAD
Beijing Xijiao Airport,39.958592,116.256765,ZBBB
Chengde Puning Airport,41.1225,118.073889,ZBCD
Chifeng Yulong Airport,42.159723,118.840971,ZBCF
Qinhuangdao Beidaihe Airport,39.666384,119.061384,ZBDH
Ordos Ejin Horo International Airport,39.493514,109.8599,ZBDS
Datong Yungang International Airport,40.06139,113.480509,ZBDT
Erenhot Saiwusu International Airport,43.424079,112.091081,ZBER
Arxan Yi'ershi Airport,47.3106,119.9117,ZBES
Handan Airport,36.524824,114.424126,ZBHD
Hohhot Baita International Airport,40.849658,111.824598,ZBHH
Holingol Huolinhe Airport,45.487222,119.407222,ZBHZ
Hulunbuir Hailar Airport,49.208616,119.822301,ZBLA
Linfen Yaodu Airport,36.132629,111.641236,ZBLF
Lüliang Dawu Airport,37.683333,111.142778,ZBLL
Manzhouli Xijiao Airport,49.566667,117.33,ZBMZ
Baotou Donghe International Airport,40.560001,109.997002,ZBOW
Shuozhou Zirun Airport,39.273241,112.691552,ZBSG
Shijiazhuang Zhengding International Airport,38.280701,114.696999,ZBSJ
Tianjin Binhai International Airport,39.12440109,117.3460007,ZBTJ
Tongliao Airport,43.556702,122.199997,ZBTL
Ulanqab Jining Airport,41.130266,113.107274,
Wuhai Airport,39.7934,106.7993,ZBUH
Xilinhot Airport,43.91559982,115.9639969,ZBXH
Yuncheng Yanhu International Airport,35.117823,111.034023,ZBYC
Taiyuan Wusu International Airport,37.746899,112.627998,ZBYN
Bayannur Tianjitai Airport,40.926358,107.74093,ZBYZ
Zhangjiakou Ningyuan Airport,40.738664,114.933395,ZBZJ
Zhalantun Genghis Khan Airport,47.865942,122.768662,ZBZL
Beihai Fucheng Airport,21.538659,109.293683,ZGBH
Baise (Bose) Bama Airport,23.7206,106.959999,ZGBS
Changde Taohuayuan Airport,28.9189,111.639999,ZGCD
Huaihua Zhijiang Airport,27.443087,109.704666,ZGCJ
Chenzhou Beihu Airport,25.753419,112.845404,ZGCZ
Zhangjiajie Hehua International Airport,29.104749,110.442786,ZGDY
Foshan Shadi Airport,23.0825,113.070833,ZGFS
Guangzhou Baiyun International Airport,23.392401,113.299004,ZGGG
Changsha Huanghua International Airport,28.189199,113.220001,ZGHA
Hechi Jinchengjiang Airport,24.804344,107.710819,ZGHC
Huizhou Pingtan Airport,23.049999,114.599998,ZGHZ
Guilin Liangjiang International Airport,25.219828,110.039553,ZGKL
Yongzhou Lingling Airport,26.338661,111.610043,ZGLG
Nanning Wuxu International Airport,22.598071,108.181922,ZGNN
Jieyang Chaoshan International Airport,23.552,116.5033,ZGOW
Zhuhai Jinwan Airport,22.006399,113.375999,ZGSD
Shaoyang Wugang Airport,26.806123,110.641042,ZGSY
Shenzhen Bao'an International Airport,22.639474,113.803262,ZGSZ
Wuzhou Xijiang Airport,23.40316,111.09331,ZGWZ
Yulin Fumian Airport,22.433042,110.119996,ZGYL
Yueyang Sanhe Airport,29.311699,113.281574,ZGYY
Liuzhou Bailian Airport / Bailian Air Base,24.2075,109.390999,ZGZH
Zhanjiang Wuchuan International Airport,21.481667,110.590278,ZGZJ
Zhengzhou Xinzheng International Airport,34.526497,113.849165,ZHCC
Ezhou Huahu International Airport,30.341178,115.03926,ZHEC
Enshi Xujiaping Airport,30.320299,109.485001,ZHES
Guangzhou MR Air Base / Guanghua Airport,32.38866,111.69425,ZHGH
Wuhan Tianhe International Airport,30.774798,114.213723,ZHHH
Jingzhou Shashi Airport,30.29281,112.44854,ZHJZ
Luoyang Beijiao Airport,34.7411,112.388,ZHLY
Shennongjia Hongping Airport,31.626,110.34,ZHSN
Shiyan Wudangshan Airport,32.592889,110.906296,ZHSY
Xiangyang Liuji Airport,32.152222,112.291666,ZHXF
Xinyang Minggang Airport,32.540819,114.079141,ZHXY
Yichang Sanxia Airport,30.554132,111.482563,ZHYC
Haikou Meilan International Airport,19.9349,110.459,ZJHK
Qionghai Bo'ao Airport,19.140951,110.452766,ZJQH
Sanya Phoenix International Airport,18.3029,109.412003,ZJSY
Orang (Chongjin) Airport,41.428538,129.647555,ZKHM
Pyongyang Sunan International Airport,39.224098,125.669998,ZKPY
Sunchon Air Base,39.412463,125.890273,
Sondok Airport,39.745201,127.473999,ZKSD
Wonsan Kalma Airport,39.165219,127.487931,ZKWS
Dunhuang Mogao International Airport,40.161953,94.812827,ZLDH
Haixi Delingha Airport,37.125286,97.268658,ZLDL
Golog Maqên Airport,34.418066,100.301144,ZLGL
Golmud Airport,36.4006,94.786102,ZLGM
Guyuan Liupanshan Airport,36.078889,106.216944,ZLGY
Huatugou Airport,38.201645,90.837843,ZLHX
Hanzhong Chenggu Airport,33.133527,107.203817,ZLHZ
Yinchuan Hedong International Airport,38.322758,106.393214,ZLIC
Jinchang Jinchuan Airport,38.542222,102.348333,ZLJC
Jiayuguan International Airport,39.859052,98.339344,ZLJQ
Lanzhou Zhongchuan International Airport,36.515202,103.620003,ZLLL
Longnan Chengzhou Airport,33.789918,105.790014,ZLLN
Qingyang Xifeng Airport,35.802638,107.598896,ZLQY
Xi'an Xiguan Airport,34.376701,109.120003,ZLSN
Tianshui Maijishan Airport,34.5601,105.860343,ZLTS
Gannan Xiahe Airport,34.819014,102.622261,ZLXH
Xining Caojiabao International Airport,36.52775,102.040215,ZLXN
Xi'an Xianyang International Airport,34.442207,108.762385,ZLXY
Yan'an Nanniwan Airport,36.479413,109.464083,ZLYA
Yulin Yuyang Airport,38.35971,109.590927,ZLYL
Yushu Batang Airport,32.836389,97.036389,ZLYS
Zhongwei Shapotou Airport,37.573125,105.154454,ZLZW
Zhangye Ganzhou Airport,38.801899,100.675003,ZLZY
Kalumbila Airport,-12.25358,25.44432,
Arvaikheer Airport,46.25030136,102.802002,ZMAH
Altai Airport,46.37639999,96.22109985,ZMAT
Bayankhongor Airport,46.1633,100.704002,ZMBH
Bulgan Airport,48.85499954,103.4759979,ZMBN
Baruun Urt Airport,46.66030121,113.2850037,ZMBU
Choibalsan Airport,48.135381,114.647231,ZMCD
Ulaanbaatar Chinggis Khaan International Airport,47.646916,106.819833,ZMCK
Dalanzadgad Airport,43.608628,104.367734,ZMDZ
Khovd Airport,47.954102,91.628197,ZMKD
Mörön Airport,49.663677,100.100028,ZMMN
Buyant-Ukhaa International Airport,47.843102,106.766998,ZMUB
Ulaangom Airport,50.066588,91.938273,ZMUG
Ölgii Mongolei International Airport,48.993301,89.922501,ZMUL
Baoshan Yunrui Airport,25.053301,99.168297,ZPBS
Cangyuan Washan Airport,23.276331,99.373169,ZPCW
Dali Fengyi Airport,25.649401,100.319,ZPDL
Diqing Shangri-La Airport,27.7936,99.6772,ZPDQ
Xishuangbanna Gasa International Airport,21.974648,100.762224,ZPJH
Lancang Jingmai Airport,22.417733,99.784012,ZPJM
Lincang Boshang Airport,23.7381,100.025002,ZPLC
Lijiang Sanyi International Airport,26.677483,100.244944,ZPLJ
Dehong Mangshi International Airport,24.4011,98.5317,ZPMS
Kunming Changshui International Airport,25.110313,102.936743,ZPPP
Yuanmou Air Base,25.737499,101.882004,ZPYM
Zhaotong Airport,27.327549,103.75617,
Xiamen Gaoqi International Airport,24.543889,118.127454,ZSAM
Anqing Tianzhushan Airport / Anqing North Air Base,30.582199,117.050003,ZSAQ
Bengbu Renheji Airport,32.847733,117.320244,ZSBB
